1.8929503916449235, 912052.1172638452
0.587467362924297, 262757.871878393
1.240208877284612, 570575.461454941
3.19843342036555, 1409337.6764386548
4.177545691906019, 1812281.3367113043
4.830287206266334, 2169381.1074918574
5.1566579634464915, 2399806.9730968755
6.0269799825935735, 2853822.3348212503
6.462140992167118, 3287730.727470142
7.441253263707587, 3914766.5580890337
7.1148825065274295, 3624321.3897937033
8.093994778067902, 4559717.69815418
7.7676240208877445, 4143942.919187219
8.746736292428213, 5256243.213897938
8.420365535248056, 4902823.018458198
9.073107049608371, 5546145.49402823
11.357702349869466, 7929424.538545059
14.947780678851188, 6272409.217034625
16.253263707571815, 5528501.628664495
16.90600522193213, 5285559.1748099895
17.8851174934726, 4897213.174086139
19.19060052219323, 4499767.333643555
21.148825065274167, 3979008.324285197
22.45430809399479, 3733984.7991313795
24.412532637075735, 3415852.334419111
27.676240208877296, 2924900.470503078
29.96083550913839, 2657980.4560260596
33.55091383812012, 2368440.101339125
38.88163620539601, 2049945.7111834968
46.49695387293299, 1675956.0863795402
51.93646649260227, 1485342.0195439747
59.00783289817233, 1300760.0434310539
69.1253263707572, 1065508.5052479198
80.4395126196693, 920738.3279044526
85.44386422976501, 877307.2747014128
97.84595300261097, 732537.0973579446
110.411227154047, 589576.5472312709
117.42819843342036, 551574.3756786119
138.207136640557, 442996.742671011
161.16187989556136, 356134.6362649314
172.25848563968668, 301845.81976113096
184.00783289817232, 247557.0032573305
190.7528285465622, 225841.4766558092
202.61096605744123, 225841.4766558092
213.59878154917317, 153456.38798407651
227.08877284595297, 138979.3702497296
270.1697127937337, 30401.7372421287
279.9608355091384, 12305.465074196458
9.26892950391646, 5765472.312703583
9.66057441253265, 6000000
9.66057441253265, 6234527.687296417
9.66057441253265, 6547231.270358306
10.44386422976503, 7172638.436482085
10.44386422976503, 7524429.96742671
13.18537859007834, 7394136.8078175895
12.402088772845968, 7667752.442996742
13.57702349869453, 7055374.592833877
13.96866840731072, 6807817.589576548
13.96866840731072, 6547231.270358306
15.535248041775471, 5960912.052117264
15.926892950391661, 5726384.364820847
10.05221932114884, 6872964.169381108
20.234986945169723, 4214983.7133550495
